Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,leader_Vehicle_ID,leader_Frame_ID,leader_Total_Frames,leader_Global_Time,leader_Local_X,leader_Local_Y,leader_Global_X,leader_Global_Y,leader_v_length,leader_v_Width,leader_v_Class,leader_v_Vel,leader_v_Acc,leader_Lane_ID,leader_O_Zone,leader_D_Zone,leader_Int_ID,leader_Section_ID,leader_Direction,leader_Movement,leader_Preceding,leader_Following,leader_Space_Headway,leader_Time_Headway,leader_Location,Speed_difference,ln Y ,,ln ( X ) 
1365,6722,1006,1.11885E+12,19.481,699.775,6451589.236,1872903.899,15,6.9,2,20,0,2,,,,,,,1360,1370,41,2.05,us-101,1360,7397,1013,1.11885E+12,20.208,2162.36,6452695.277,1871945.639,16.5,6.4,2,37.21,0,2,,,,,,,0,1365,0,0,us-101,-17.21,1.322219295,,1.612783857
1663,7976,661,1.11885E+12,16.065,246.039,6451257.807,1873215.836,14.5,6.4,2,30.66,0,2,,,,,,,1651,1670,107.23,3.5,us-101,1651,8378,656,1.11885E+12,19.341,1605.956,6452271.463,1872307.313,13.5,5.9,2,39.54,-1.62,2,,,,,,,1647,1663,50.09,1.27,us-101,-8.88,1.500510911,,2.030316306
1483,6150,689,1.11885E+12,17.195,1586.182,6452253.719,1872325.551,15.5,6.4,2,42.3,2.81,2,,,,,,,1476,1490,126.98,3,us-101,1476,4053,541,1.11885E+12,18.188,294.676,6451316.125,1873155.286,12.5,7,2,23.4,4.59,2,,,,,,,1471,1478,43.88,1.88,us-101,18.9,1.636487896,,2.103735323
707,3913,735,1.11885E+12,19.391,1608.209,6452273.146,1872305.788,15.5,6.9,2,28.74,0,2,,,,,,,704,710,106,3.69,us-101,704,3916,729,1.11885E+12,19.461,1724.695,6452360.481,1872229.186,20,8.5,2,35,0,2,,,,,,,700,707,71.07,2.03,us-101,-6.26,1.473340964,,2.025305865
1044,4956,517,1.11885E+12,20.653,2084.607,6452629.795,1871997.437,16,5.9,2,39.95,0.36,2,,,,,,,1038,1050,56.74,1.42,us-101,1038,2712,502,1.11885E+12,19.241,596.68,6451538.134,1872949.527,13,6.9,2,19.98,-0.24,2,,,,,,,1032,1043,54.8,2.74,us-101,19.97,1.612253906,,1.753889331
1539,6056,831,1.11885E+12,19.261,757.096,6451628.319,1872869.88,13,6.4,2,28.75,0.03,2,,,,,,,1533,1544,58.69,2.04,us-101,1533,7869,891,1.11885E+12,20.073,1618.3,6452280.327,1872298.661,14,5.9,2,30.37,-2.12,2,,,,,,,1525,1538,110.33,3.63,us-101,-1.62,1.47348697,,1.76856411
1917,9486,797,1.11885E+12,18.068,1314.737,6452052.981,1872500.054,13.5,6.4,2,0,0,2,,,,,,,1915,1912,24.96,9999.99,us-101,1915,9010,800,1.11885E+12,17.659,213.715,6451234.297,1873238.098,14,6.4,2,24.91,-1.83,2,,,,,,,1909,1917,43.16,1.73,us-101,-24.91,0,,1.397244581
1145,5387,917,1.11885E+12,17.792,393.572,6451362.959,1873110.83,14.5,7.4,2,26.47,3.14,2,,,,,,,1139,1149,57.8,2.18,us-101,1139,5687,896,1.11885E+12,20.015,1072.962,6451869.681,1872657.6,20.5,7.4,2,20.07,-1.61,2,,,,,,,1132,1145,32.49,1.62,us-101,6.4,1.438858659,,1.761927838
688,3015,994,1.11885E+12,19.392,426.891,6451382.324,1873090.808,13.5,4.9,2,1.31,-2.06,2,,,,,,,678,692,26.67,20.36,us-101,678,3750,991,1.11885E+12,18.748,2136.323,6452671.529,1871966.425,16,5.4,2,45.03,0.09,2,,,,,,,0,688,0,0,us-101,-43.72,0.36361198,,1.426023016
520,2847,1036,1.11885E+12,19.895,1076.78,6451868.499,1872658.789,12,5.5,2,9.63,0,2,,,,,,,517,525,45.31,4.7,us-101,517,2737,1024,1.11885E+12,17.7,1048.585,6451848.681,1872678.965,13.5,6.9,2,4.94,0,2,,,,,,,513,520,30.8,6.23,us-101,4.69,1.026533265,,1.656194062
412,2251,919,1.11885E+12,20.2,1112.511,6451895.238,1872635.091,16,6.9,2,29.59,1.09,2,,,,,,,408,416,53.78,1.82,us-101,408,2793,916,1.11885E+12,21.701,2136.021,6452669.437,1871964.316,15.5,6.4,2,28.8,2.31,2,,,,,,,0,412,0,0,us-101,0.79,1.485579477,,1.730620798
1004,5101,851,1.11885E+12,16.664,1373.137,6452097.974,1872462.635,14.5,6.4,2,30,0,2,,,,,,,1003,1009,38.99,1.3,us-101,1003,5378,844,1.11885E+12,17.919,1888.471,6452485.165,1872122.636,17,7.4,2,0,0,2,,,,,,,999,1004,18.01,9999.99,us-101,30,1.491361694,,1.590953235
1802,8950,796,1.11885E+12,18.355,1504.23,6452195.525,1872375.187,16.5,5.4,2,45,-0.02,2,,,,,,,1798,1810,88.63,1.97,us-101,1798,8739,788,1.11885E+12,18.479,791.84,6451659.087,1872843.908,15,5.9,2,31.31,-7.89,2,,,,,,,1794,1802,57.11,1.82,us-101,13.69,1.662757832,,1.947580749
1504,4199,556,1.11885E+12,18.719,389.31,6451384.748,1873089.49,11,4.5,2,29.99,0,2,,,,,,,1489,1507,81.81,2.73,us-101,1489,4242,564,1.11885E+12,19.611,642.039,6451571.884,1872918.96,15.5,4.9,2,40.76,7.1,2,,,,,,,1486,1504,42.47,1.04,us-101,-10.77,1.491221576,,1.912806393
2070,7488,790,1.11885E+12,15.994,262.227,6451265.244,1873208.168,15,5.9,2,15.02,-0.16,2,,,,,,,2062,2076,43.74,2.91,us-101,2062,7756,1024,1.11885E+12,16.66,548.086,6451473.604,1873010.7,14,4.9,2,18.77,2.65,2,,,,,,,2054,2070,50.86,2.71,us-101,-3.75,1.204662512,,1.640878779
392,1724,940,1.11885E+12,17.164,164.129,6451200.607,1873274.8,15,6.4,2,5.5,0,2,,,,,,,390,403,30.04,5.46,us-101,390,2338,945,1.11885E+12,18.009,1097.978,6451889.864,1872642.678,17,7.4,2,33.63,10.68,2,,,,,,,386,392,54.97,1.63,us-101,-28.13,0.812913357,,1.477699928
2768,8445,827,1.11885E+12,17.232,936.209,6451794.594,1872726.617,13,4.9,2,15,0,2,,,,,,,2761,2780,59.78,3.99,us-101,2761,8382,797,1.11885E+12,20.073,916.686,6451777.996,1872737.281,11.5,6,2,10,0.02,2,,,,,,,2755,2768,26,2.6,us-101,5,1.204119983,,1.776555911
1400,7232,906,1.11885E+12,17.322,1084.604,6451880.241,1872651.973,13.5,5.9,2,11.92,0,2,,,,,,,1392,1405,41.06,3.45,us-101,1392,7443,914,1.11885E+12,19.613,1842.385,6452449.325,1872151.617,15,7.4,2,35.07,-1.14,2,,,,,,,1404,1400,67.38,1.92,us-101,-23.15,1.111262514,,1.613418945
1177,6026,1151,1.11885E+12,17.756,1003.965,6451819.151,1872704.576,15.5,7.4,2,15.13,1.44,2,,,,,,,1172,1180,56.48,3.73,us-101,1172,5770,1141,1.11885E+12,18.051,844.485,6451698.89,1872809.496,15,6.4,2,28.12,1.28,2,,,,,,,1168,1177,73.59,2.62,us-101,-12.99,1.207634367,,1.751894688
1939,7320,925,1.11885E+12,20.045,814.292,6451670.783,1872831.556,15,5.4,2,5,0,2,,,,,,,1928,1945,48.57,9.71,us-101,1928,7335,916,1.11885E+12,18.603,862.86,6451708.161,1872800.605,14.5,4.9,2,0,0,2,,,,,,,1903,1939,22.76,9999.99,us-101,5,0.77815125,,1.686368103
